date,day_idx,store_id,sku_id,day_of_week,is_weekend,temperature_c,is_tet_period,opening_stock,units_sold,lost_sales,closing_stock,units_received,promo
2024-06-18,14,6,1,1,0,29.4,0,310,56,0.0,254,0,0
2024-06-19,15,6,1,2,0,30.8,0,254,41,0.0,213,0,0
2024-06-20,16,6,1,3,0,30.1,0,213,54,0.0,159,0,0
2024-06-21,17,6,1,4,0,30.4,0,159,41,0.0,118,0,0
2024-06-22,18,6,1,5,1,33.0,0,118,61,0.0,57,0,0
2024-06-23,19,6,1,6,1,31.0,0,57,57,0.0,0,0,0
2024-06-24,20,6,1,0,0,31.4,0,0,45,0.0,303,348,0
2024-06-25,21,6,1,1,0,30.6,0,303,57,0.0,246,0,0
2024-06-26,22,6,1,2,0,29.5,0,246,52,0.0,194,0,0
2024-06-27,23,6,1,3,0,30.9,0,194,40,0.0,154,0,0
2024-06-28,24,6,1,4,0,29.5,0,154,43,0.0,111,0,0
2024-06-29,25,6,1,5,1,29.3,0,111,58,0.0,53,0,0
2024-06-30,26,6,1,6,1,29.8,0,53,44,0.0,9,0,0
2024-07-01,27,6,1,0,0,30.1,0,9,40,0.0,308,339,0
2024-07-02,28,6,1,1,0,30.0,0,308,43,0.0,265,0,0
2024-07-03,29,6,1,2,0,30.1,0,265,39,0.0,226,0,0
2024-07-04,30,6,1,3,0,29.9,0,226,31,0.0,195,0,0
2024-07-05,31,6,1,4,0,29.6,0,195,51,0.0,144,0,0
2024-07-06,32,6,1,5,1,29.8,0,144,47,0.0,97,0,0
2024-07-07,33,6,1,6,1,28.9,0,97,44,0.0,53,0,0
2024-07-08,34,6,1,0,0,29.1,0,53,33,0.0,315,295,0
2024-07-09,35,6,1,1,0,28.5,0,315,52,0.0,263,0,0
2024-07-10,36,6,1,2,0,31.9,0,263,44,0.0,219,0,0
2024-07-11,37,6,1,3,0,30.5,0,219,38,0.0,181,0,0
2024-07-12,38,6,1,4,0,30.7,0,181,41,0.0,140,0,0
2024-07-13,39,6,1,5,1,30.2,0,140,37,0.0,103,0,0
2024-07-14,40,6,1,6,1,30.1,0,103,76,0.0,27,0,0
2024-07-15,41,6,1,0,0,28.7,0,27,44,0.0,304,321,0
2024-07-16,42,6,1,1,0,34.2,0,304,57,0.0,247,0,0
2024-07-17,43,6,1,2,0,29.1,0,247,46,0.0,201,0,0
2024-07-18,44,6,1,3,0,28.5,0,201,47,0.0,154,0,0
2024-06-04,0,6,2,1,0,30.9,0,14,20,0.0,11,17,0
2024-06-05,1,6,2,2,0,29.2,0,11,16,0.0,15,20,0
2024-06-06,2,6,2,3,0,26.6,0,15,16,0.0,15,16,0
2024-06-07,3,6,2,4,0,33.8,0,15,14,0.0,17,16,0
2024-06-08,4,6,2,5,1,31.7,0,17,23,0.0,8,14,0
2024-06-09,5,6,2,6,1,31.4,0,8,21,0.0,10,23,0
2024-06-10,6,6,2,0,0,29.9,0,10,25,0.0,6,21,0
2024-06-11,7,6,2,1,0,28.2,0,6,21,0.0,10,25,0
2024-06-12,8,6,2,2,0,30.7,0,10,19,0.0,12,21,0
2024-06-13,9,6,2,3,0,33.1,0,12,13,0.0,18,19,0
2024-06-14,10,6,2,4,0,32.7,0,18,22,0.0,9,13,0
2024-06-15,11,6,2,5,1,29.9,0,9,17,0.0,14,22,0
2024-06-16,12,6,2,6,1,30.2,0,14,22,0.0,9,17,0
2024-06-17,13,6,2,0,0,28.3,0,9,23,0.0,8,22,0
2024-06-18,14,6,2,1,0,29.4,0,8,10,0.0,21,23,0
2024-06-19,15,6,2,2,0,30.8,0,21,21,0.0,10,10,0
2024-06-20,16,6,2,3,0,30.1,0,10,14,0.0,17,21,0
2024-06-21,17,6,2,4,0,30.4,0,17,12,0.0,19,14,0
2024-06-22,18,6,2,5,1,33.0,0,19,28,0.0,3,12,0
2024-06-23,19,6,2,6,1,31.0,0,3,23,0.0,8,28,0
2024-06-24,20,6,2,0,0,31.4,0,8,19,0.0,12,23,0
2024-06-25,21,6,2,1,0,30.6,0,12,16,0.0,15,19,0
2024-06-26,22,6,2,2,0,29.5,0,15,16,0.0,15,16,0
2024-06-27,23,6,2,3,0,30.9,0,15,16,0.0,15,16,0
2024-06-28,24,6,2,4,0,29.5,0,15,16,0.0,15,16,0
2024-06-29,25,6,2,5,1,29.3,0,15,21,0.0,10,16,0
2024-06-30,26,6,2,6,1,29.8,0,10,26,0.0,5,21,0
2024-07-01,27,6,2,0,0,30.1,0,5,12,0.0,19,26,0
2024-07-02,28,6,2,1,0,30.0,0,19,19,0.0,12,12,0
2024-07-03,29,6,2,2,0,30.1,0,12,24,0.0,7,19,0
2024-07-04,30,6,2,3,0,29.9,0,7,10,0.0,21,24,0
2024-07-05,31,6,2,4,0,29.6,0,21,21,0.0,10,10,0
2024-07-06,32,6,2,5,1,29.8,0,10,24,0.0,7,21,0
2024-07-07,33,6,2,6,1,28.9,0,7,19,0.0,12,24,0
2024-07-08,34,6,2,0,0,29.1,0,12,27,0.0,4,19,0
2024-07-09,35,6,2,1,0,28.5,0,4,23,0.0,8,27,0
2024-07-10,36,6,2,2,0,31.9,0,8,17,0.0,14,23,0
2024-07-11,37,6,2,3,0,30.5,0,14,19,0.0,12,17,0
2024-07-12,38,6,2,4,0,30.7,0,12,24,0.0,7,19,0
2024-07-13,39,6,2,5,1,30.2,0,7,26,0.0,5,24,0
2024-07-14,40,6,2,6,1,30.1,0,5,31,0.0,0,26,0
2024-07-15,41,6,2,0,0,28.7,0,0,17,0.0,14,31,0
2024-07-16,42,6,2,1,0,34.2,0,14,23,0.0,8,17,0
2024-07-17,43,6,2,2,0,29.1,0,8,17,0.0,14,23,0
2024-07-18,44,6,2,3,0,28.5,0,14,17,0.0,14,17,0
2024-06-04,0,6,3,1,0,30.9,0,182,31,0.0,151,0,0
2024-06-05,1,6,3,2,0,29.2,0,151,43,0.0,108,0,0
2024-06-06,2,6,3,3,0,26.6,0,108,17,0.0,91,0,0
2024-06-07,3,6,3,4,0,33.8,0,91,17,0.0,74,0,0
2024-06-08,4,6,3,5,1,31.7,0,74,37,0.0,37,0,0
2024-06-09,5,6,3,6,1,31.4,0,37,21,0.0,16,0,0
2024-06-10,6,6,3,0,0,29.9,0,16,31,0.0,173,188,0
2024-06-11,7,6,3,1,0,28.2,0,173,28,0.0,145,0,0
2024-06-12,8,6,3,2,0,30.7,0,145,23,0.0,122,0,0
2024-06-13,9,6,3,3,0,33.1,0,122,32,0.0,90,0,0
2024-06-14,10,6,3,4,0,32.7,0,90,23,0.0,67,0,0
2024-06-15,11,6,3,5,1,29.9,0,67,35,0.0,32,0,0
2024-06-16,12,6,3,6,1,30.2,0,32,32,0.0,0,0,0
2024-06-17,13,6,3,0,0,28.3,0,0,21,0.0,183,204,0
2024-06-18,14,6,3,1,0,29.4,0,183,27,0.0,156,0,0
2024-06-19,15,6,3,2,0,30.8,0,156,33,0.0,123,0,0
2024-06-20,16,6,3,3,0,30.1,0,123,20,0.0,103,0,0
2024-06-21,17,6,3,4,0,30.4,0,103,21,0.0,82,0,0
2024-06-22,18,6,3,5,1,33.0,0,82,25,0.0,57,0,0
2024-06-23,19,6,3,6,1,31.0,0,57,38,0.0,19,0,0
2024-06-24,20,6,3,0,0,31.4,0,19,21,0.0,183,185,0
2024-06-25,21,6,3,1,0,30.6,0,183,28,0.0,155,0,0
2024-06-26,22,6,3,2,0,29.5,0,155,28,0.0,127,0,0
2024-06-27,23,6,3,3,0,30.9,0,127,17,0.0,110,0,0
2024-06-28,24,6,3,4,0,29.5,0,110,17,0.0,93,0,0
2024-06-29,25,6,3,5,1,29.3,0,93,30,0.0,63,0,0
2024-06-30,26,6,3,6,1,29.8,0,63,22,0.0,41,0,0
2024-07-01,27,6,3,0,0,30.1,0,41,19,0.0,185,163,0
2024-07-02,28,6,3,1,0,30.0,0,185,25,0.0,160,0,0
2024-07-03,29,6,3,2,0,30.1,0,160,24,0.0,136,0,0
2024-07-04,30,6,3,3,0,29.9,0,136,23,0.0,113,0,0
2024-07-05,31,6,3,4,0,29.6,0,113,23,0.0,90,0,0
2024-07-06,32,6,3,5,1,29.8,0,90,33,0.0,57,0,0
2024-07-07,33,6,3,6,1,28.9,0,57,20,0.0,37,0,0
2024-07-08,34,6,3,0,0,29.1,0,37,29,0.0,175,167,0
2024-07-09,35,6,3,1,0,28.5,0,175,30,0.0,145,0,0
2024-07-10,36,6,3,2,0,31.9,0,145,20,0.0,125,0,0
2024-07-11,37,6,3,3,0,30.5,0,125,30,0.0,95,0,0
2024-07-12,38,6,3,4,0,30.7,0,95,25,0.0,70,0,0
2024-07-13,39,6,3,5,1,30.2,0,70,29,0.0,41,0,0
2024-07-14,40,6,3,6,1,30.1,0,41,32,0.0,9,0,0
2024-07-15,41,6,3,0,0,28.7,0,9,31,0.0,173,195,0
2024-07-16,42,6,3,1,0,34.2,0,173,21,0.0,152,0,0
2024-07-17,43,6,3,2,0,29.1,0,152,27,0.0,125,0,0
2024-07-18,44,6,3,3,0,28.5,0,125,21,0.0,104,0,0
2024-06-04,0,6,4,1,0,30.9,0,157,21,0.0,136,0,0
2024-06-05,1,6,4,2,0,29.2,0,136,21,0.0,115,0,0
2024-06-06,2,6,4,3,0,26.6,0,115,24,0.0,91,0,0
2024-06-07,3,6,4,4,0,33.8,0,91,20,0.0,71,0,0
2024-06-08,4,6,4,5,1,31.7,0,71,29,0.0,42,0,0
2024-06-09,5,6,4,6,1,31.4,0,42,25,0.0,17,0,0
2024-06-10,6,6,4,0,0,29.9,0,17,30,0.0,154,167,0
2024-06-11,7,6,4,1,0,28.2,0,154,27,0.0,127,0,0
2024-06-12,8,6,4,2,0,30.7,0,127,26,0.0,101,0,0
2024-06-13,9,6,4,3,0,33.1,0,101,26,0.0,75,0,0
2024-06-14,10,6,4,4,0,32.7,0,75,18,0.0,57,0,0
2024-06-15,11,6,4,5,1,29.9,0,57,33,0.0,24,0,0
2024-06-16,12,6,4,6,1,30.2,0,24,24,0.0,0,0,0
2024-06-17,13,6,4,0,0,28.3,0,0,22,0.0,162,184,0
2024-06-18,14,6,4,1,0,29.4,0,162,26,0.0,136,0,0
2024-06-19,15,6,4,2,0,30.8,0,136,18,0.0,118,0,0
2024-06-20,16,6,4,3,0,30.1,0,118,19,0.0,99,0,0
2024-06-21,17,6,4,4,0,30.4,0,99,26,0.0,73,0,0
2024-06-22,18,6,4,5,1,33.0,0,73,25,0.0,48,0,0
2024-06-23,19,6,4,6,1,31.0,0,48,24,0.0,24,0,0
2024-06-24,20,6,4,0,0,31.4,0,24,25,0.0,159,160,0
2024-06-25,21,6,4,1,0,30.6,0,159,13,0.0,146,0,0
2024-06-26,22,6,4,2,0,29.5,0,146,26,0.0,120,0,0
2024-06-27,23,6,4,3,0,30.9,0,120,21,0.0,99,0,0
2024-06-28,24,6,4,4,0,29.5,0,99,17,0.0,82,0,0
2024-06-29,25,6,4,5,1,29.3,0,82,20,0.0,62,0,0
2024-06-30,26,6,4,6,1,29.8,0,62,29,0.0,33,0,0
2024-07-01,27,6,4,0,0,30.1,0,33,23,0.0,161,151,0
2024-07-02,28,6,4,1,0,30.0,0,161,26,0.0,135,0,0
2024-07-03,29,6,4,2,0,30.1,0,135,26,0.0,109,0,0
2024-07-04,30,6,4,3,0,29.9,0,109,14,0.0,95,0,0
2024-07-05,31,6,4,4,0,29.6,0,95,22,0.0,73,0,0
2024-07-06,32,6,4,5,1,29.8,0,73,21,0.0,52,0,0
2024-07-07,33,6,4,6,1,28.9,0,52,25,0.0,27,0,0
2024-07-08,34,6,4,0,0,29.1,0,27,21,0.0,163,157,0
2024-07-09,35,6,4,1,0,28.5,0,163,20,0.0,143,0,0
2024-07-10,36,6,4,2,0,31.9,0,143,25,0.0,118,0,0
2024-07-11,37,6,4,3,0,30.5,0,118,31,0.0,87,0,0
2024-07-12,38,6,4,4,0,30.7,0,87,24,0.0,63,0,0
2024-07-13,39,6,4,5,1,30.2,0,63,27,0.0,36,0,0
2024-07-14,40,6,4,6,1,30.1,0,36,29,0.0,7,0,0
2024-07-15,41,6,4,0,0,28.7,0,7,27,0.0,157,177,0
2024-07-16,42,6,4,1,0,34.2,0,157,28,0.0,129,0,0
2024-07-17,43,6,4,2,0,29.1,0,129,28,0.0,101,0,0
2024-07-18,44,6,4,3,0,28.5,0,101,21,0.0,80,0,0
2024-06-04,0,6,5,1,0,30.9,0,71,16,0.0,55,0,0
2024-06-05,1,6,5,2,0,29.2,0,55,8,0.0,47,0,0
2024-06-06,2,6,5,3,0,26.6,0,47,11,0.0,36,0,0
2024-06-07,3,6,5,4,0,33.8,0,36,7,0.0,29,0,0
2024-06-08,4,6,5,5,1,31.7,0,29,10,0.0,19,0,0
2024-06-09,5,6,5,6,1,31.4,0,19,11,0.0,8,0,0
2024-06-10,6,6,5,0,0,29.9,0,8,13,0.0,66,71,0
2024-06-11,7,6,5,1,0,28.2,0,66,11,0.0,55,0,0
2024-06-12,8,6,5,2,0,30.7,0,55,6,0.0,49,0,0
2024-06-13,9,6,5,3,0,33.1,0,49,8,0.0,41,0,0
2024-06-14,10,6,5,4,0,32.7,0,41,14,0.0,27,0,0
2024-06-15,11,6,5,5,1,29.9,0,27,9,0.0,18,0,0
2024-06-16,12,6,5,6,1,30.2,0,18,16,0.0,2,0,0
2024-06-17,13,6,5,0,0,28.3,0,2,12,0.0,67,77,0
2024-06-18,14,6,5,1,0,29.4,0,67,8,0.0,59,0,0
2024-06-19,15,6,5,2,0,30.8,0,59,5,0.0,54,0,0
2024-06-20,16,6,5,3,0,30.1,0,54,10,0.0,44,0,0
2024-06-21,17,6,5,4,0,30.4,0,44,11,0.0,33,0,0
2024-06-22,18,6,5,5,1,33.0,0,33,7,0.0,26,0,0
2024-06-23,19,6,5,6,1,31.0,0,26,12,0.0,14,0,0
2024-06-24,20,6,5,0,0,31.4,0,14,11,0.0,68,65,0
2024-06-25,21,6,5,1,0,30.6,0,68,16,0.0,52,0,0
2024-06-26,22,6,5,2,0,29.5,0,52,10,0.0,42,0,0
2024-06-27,23,6,5,3,0,30.9,0,42,5,0.0,37,0,0
2024-06-28,24,6,5,4,0,29.5,0,37,6,0.0,31,0,0
2024-06-29,25,6,5,5,1,29.3,0,31,7,0.0,24,0,0
2024-06-30,26,6,5,6,1,29.8,0,24,13,0.0,11,0,0
2024-07-01,27,6,5,0,0,30.1,0,11,11,0.0,68,68,0
2024-07-02,28,6,5,1,0,30.0,0,68,8,0.0,60,0,0
2024-07-03,29,6,5,2,0,30.1,0,60,15,0.0,45,0,0
2024-07-04,30,6,5,3,0,29.9,0,45,5,0.0,40,0,0
2024-07-05,31,6,5,4,0,29.6,0,40,8,0.0,32,0,0
2024-07-06,32,6,5,5,1,29.8,0,32,13,0.0,19,0,0
2024-07-07,33,6,5,6,1,28.9,0,19,19,0.0,0,0,0
2024-07-08,34,6,5,0,0,29.1,0,0,12,0.0,67,79,0
2024-07-09,35,6,5,1,0,28.5,0,67,10,0.0,57,0,0
2024-07-10,36,6,5,2,0,31.9,0,57,9,0.0,48,0,0
2024-07-11,37,6,5,3,0,30.5,0,48,11,0.0,37,0,0
2024-07-12,38,6,5,4,0,30.7,0,37,8,0.0,29,0,0
2024-07-13,39,6,5,5,1,30.2,0,29,11,0.0,18,0,0
2024-07-14,40,6,5,6,1,30.1,0,18,14,0.0,4,0,0
2024-07-15,41,6,5,0,0,28.7,0,4,14,0.0,65,75,0
2024-07-16,42,6,5,1,0,34.2,0,65,12,0.0,53,0,0
2024-07-17,43,6,5,2,0,29.1,0,53,11,0.0,42,0,0
2024-07-18,44,6,5,3,0,28.5,0,42,6,0.0,36,0,0
2024-06-04,0,6,6,1,0,30.9,0,34,2,0.0,32,0,0
2024-06-05,1,6,6,2,0,29.2,0,32,6,0.0,26,0,0
2024-06-06,2,6,6,3,0,26.6,0,26,5,0.0,21,0,0
2024-06-07,3,6,6,4,0,33.8,0,21,6,0.0,15,0,0
2024-06-08,4,6,6,5,1,31.7,0,15,7,0.0,8,0,0
2024-06-09,5,6,6,6,1,31.4,0,8,6,0.0,2,0,0
2024-06-10,6,6,6,0,0,29.9,0,2,5,0.0,34,37,0
2024-06-11,7,6,6,1,0,28.2,0,34,3,0.0,31,0,0
2024-06-12,8,6,6,2,0,30.7,0,31,6,0.0,25,0,0
2024-06-13,9,6,6,3,0,33.1,0,25,3,0.0,22,0,0
2024-06-14,10,6,6,4,0,32.7,0,22,3,0.0,19,0,0
2024-06-15,11,6,6,5,1,29.9,0,19,1,0.0,18,0,0
2024-06-16,12,6,6,6,1,30.2,0,18,4,0.0,14,0,0
2024-06-17,13,6,6,0,0,28.3,0,14,3,0.0,36,25,0
2024-06-18,14,6,6,1,0,29.4,0,36,2,0.0,34,0,0
2024-06-19,15,6,6,2,0,30.8,0,34,3,0.0,31,0,0
2024-06-20,16,6,6,3,0,30.1,0,31,3,0.0,28,0,0
2024-06-21,17,6,6,4,0,30.4,0,28,1,0.0,27,0,0
2024-06-22,18,6,6,5,1,33.0,0,27,4,0.0,23,0,0
2024-06-23,19,6,6,6,1,31.0,0,23,10,0.0,13,0,0
2024-06-24,20,6,6,0,0,31.4,0,13,2,0.0,37,26,0
2024-06-25,21,6,6,1,0,30.6,0,37,8,0.0,29,0,0
2024-06-26,22,6,6,2,0,29.5,0,29,2,0.0,27,0,0
2024-06-27,23,6,6,3,0,30.9,0,27,2,0.0,25,0,0
2024-06-28,24,6,6,4,0,29.5,0,25,4,0.0,21,0,0
2024-06-29,25,6,6,5,1,29.3,0,21,6,0.0,15,0,0
2024-06-30,26,6,6,6,1,29.8,0,15,2,0.0,13,0,0
2024-07-01,27,6,6,0,0,30.1,0,13,7,0.0,32,26,0
2024-07-02,28,6,6,1,0,30.0,0,32,5,0.0,27,0,0
2024-07-03,29,6,6,2,0,30.1,0,27,7,0.0,20,0,0
2024-07-04,30,6,6,3,0,29.9,0,20,7,0.0,13,0,0
2024-07-05,31,6,6,4,0,29.6,0,13,7,0.0,6,0,0
2024-07-06,32,6,6,5,1,29.8,0,6,4,0.0,2,0,0
2024-07-07,33,6,6,6,1,28.9,0,2,2,0.0,0,0,0
2024-07-08,34,6,6,0,0,29.1,0,0,5,0.0,34,39,0
2024-07-09,35,6,6,1,0,28.5,0,34,4,0.0,30,0,0
2024-07-10,36,6,6,2,0,31.9,0,30,2,0.0,28,0,0
2024-07-11,37,6,6,3,0,30.5,0,28,9,0.0,19,0,0
2024-07-12,38,6,6,4,0,30.7,0,19,4,0.0,15,0,0
2024-07-13,39,6,6,5,1,30.2,0,15,10,0.0,5,0,0
2024-07-14,40,6,6,6,1,30.1,0,5,5,0.0,0,0,0
2024-07-15,41,6,6,0,0,28.7,0,0,4,0.0,35,39,0
2024-07-16,42,6,6,1,0,34.2,0,35,3,0.0,32,0,0
2024-07-17,43,6,6,2,0,29.1,0,32,6,0.0,26,0,0
2024-07-18,44,6,6,3,0,28.5,0,26,5,0.0,21,0,0
2024-06-04,0,6,7,1,0,30.9,0,27,6,0.0,21,0,0
2024-06-05,1,6,7,2,0,29.2,0,21,2,0.0,19,0,0
2024-06-06,2,6,7,3,0,26.6,0,19,3,0.0,16,0,0
2024-06-07,3,6,7,4,0,33.8,0,16,3,0.0,13,0,0
2024-06-08,4,6,7,5,1,31.7,0,13,6,0.0,7,0,0
2024-06-09,5,6,7,6,1,31.4,0,7,6,0.0,1,0,0
2024-06-10,6,6,7,0,0,29.9,0,1,4,0.0,27,30,0
2024-06-11,7,6,7,1,0,28.2,0,27,2,0.0,25,0,0
2024-06-12,8,6,7,2,0,30.7,0,25,8,0.0,17,0,0
2024-06-13,9,6,7,3,0,33.1,0,17,4,0.0,13,0,0
2024-06-14,10,6,7,4,0,32.7,0,13,2,0.0,11,0,0
2024-06-15,11,6,7,5,1,29.9,0,11,5,0.0,6,0,0
2024-06-16,12,6,7,6,1,30.2,0,6,5,0.0,1,0,0
2024-06-17,13,6,7,0,0,28.3,0,1,1,0.0,30,30,0
2024-06-18,14,6,7,1,0,29.4,0,30,4,0.0,26,0,0
2024-06-19,15,6,7,2,0,30.8,0,26,6,0.0,20,0,0
2024-06-20,16,6,7,3,0,30.1,0,20,3,0.0,17,0,0
2024-06-21,17,6,7,4,0,30.4,0,17,2,0.0,15,0,0
2024-06-22,18,6,7,5,1,33.0,0,15,5,0.0,10,0,0
2024-06-23,19,6,7,6,1,31.0,0,10,2,0.0,8,0,0
2024-06-24,20,6,7,0,0,31.4,0,8,7,0.0,24,23,0
2024-06-25,21,6,7,1,0,30.6,0,24,8,0.0,16,0,0
2024-06-26,22,6,7,2,0,29.5,0,16,1,0.0,15,0,0
2024-06-27,23,6,7,3,0,30.9,0,15,1,0.0,14,0,0
2024-06-28,24,6,7,4,0,29.5,0,14,0,0.0,14,0,0
2024-06-29,25,6,7,5,1,29.3,0,14,6,0.0,8,0,0
2024-06-30,26,6,7,6,1,29.8,0,8,5,0.0,3,0,0
2024-07-01,27,6,7,0,0,30.1,0,3,3,0.0,28,28,0
2024-07-02,28,6,7,1,0,30.0,0,28,4,0.0,24,0,0
2024-07-03,29,6,7,2,0,30.1,0,24,3,0.0,21,0,0
2024-07-04,30,6,7,3,0,29.9,0,21,4,0.0,17,0,0
2024-07-05,31,6,7,4,0,29.6,0,17,2,0.0,15,0,0
2024-07-06,32,6,7,5,1,29.8,0,15,11,0.0,4,0,0
2024-07-07,33,6,7,6,1,28.9,0,4,4,0.0,0,0,0
2024-07-08,34,6,7,0,0,29.1,0,0,3,0.0,28,31,0
2024-07-09,35,6,7,1,0,28.5,0,28,2,0.0,26,0,0
2024-07-10,36,6,7,2,0,31.9,0,26,3,0.0,23,0,0
2024-07-11,37,6,7,3,0,30.5,0,23,3,0.0,20,0,0
2024-07-12,38,6,7,4,0,30.7,0,20,1,0.0,19,0,0
2024-07-13,39,6,7,5,1,30.2,0,19,7,0.0,12,0,0
2024-07-14,40,6,7,6,1,30.1,0,12,3,0.0,9,0,0
2024-07-15,41,6,7,0,0,28.7,0,9,3,0.0,28,22,0
2024-07-16,42,6,7,1,0,34.2,0,28,4,0.0,24,0,0
2024-07-17,43,6,7,2,0,29.1,0,24,5,0.0,19,0,0
2024-07-18,44,6,7,3,0,28.5,0,19,3,0.0,16,0,0
2024-06-04,0,6,8,1,0,30.9,0,277,34,0.0,243,0,0
2024-06-05,1,6,8,2,0,29.2,0,243,33,0.0,210,0,0
2024-06-06,2,6,8,3,0,26.6,0,210,33,0.0,177,0,0
2024-06-07,3,6,8,4,0,33.8,0,177,52,0.0,125,0,0
2024-06-08,4,6,8,5,1,31.7,0,125,51,0.0,74,0,0
2024-06-09,5,6,8,6,1,31.4,0,74,45,0.0,29,0,0
2024-06-10,6,6,8,0,0,29.9,0,29,44,0.0,282,297,0
2024-06-11,7,6,8,1,0,28.2,0,282,65,0.0,217,0,0
2024-06-12,8,6,8,2,0,30.7,0,217,44,0.0,173,0,0
2024-06-13,9,6,8,3,0,33.1,0,173,36,0.0,137,0,0
2024-06-14,10,6,8,4,0,32.7,0,137,39,0.0,98,0,0
2024-06-15,11,6,8,5,1,29.9,0,98,39,0.0,59,0,0
2024-06-16,12,6,8,6,1,30.2,0,59,49,0.0,10,0,0
2024-06-17,13,6,8,0,0,28.3,0,10,40,0.0,286,316,0
2024-06-18,14,6,8,1,0,29.4,0,286,35,0.0,251,0,0
2024-06-19,15,6,8,2,0,30.8,0,251,29,0.0,222,0,0
2024-06-20,16,6,8,3,0,30.1,0,222,51,0.0,171,0,0
2024-06-21,17,6,8,4,0,30.4,0,171,46,0.0,125,0,0
2024-06-22,18,6,8,5,1,33.0,0,125,54,0.0,71,0,0
2024-06-23,19,6,8,6,1,31.0,0,71,53,0.0,18,0,0
2024-06-24,20,6,8,0,0,31.4,0,18,50,0.0,276,308,0
2024-06-25,21,6,8,1,0,30.6,0,276,29,0.0,247,0,0
2024-06-26,22,6,8,2,0,29.5,0,247,41,0.0,206,0,0
2024-06-27,23,6,8,3,0,30.9,0,206,41,0.0,165,0,0
2024-06-28,24,6,8,4,0,29.5,0,165,32,0.0,133,0,0
2024-06-29,25,6,8,5,1,29.3,0,133,49,0.0,84,0,0
2024-06-30,26,6,8,6,1,29.8,0,84,52,0.0,32,0,0
2024-07-01,27,6,8,0,0,30.1,0,32,30,0.0,296,294,0
2024-07-02,28,6,8,1,0,30.0,0,296,44,0.0,252,0,0
2024-07-03,29,6,8,2,0,30.1,0,252,36,0.0,216,0,0
2024-07-04,30,6,8,3,0,29.9,0,216,54,0.0,162,0,0
2024-07-05,31,6,8,4,0,29.6,0,162,39,0.0,123,0,0
2024-07-06,32,6,8,5,1,29.8,0,123,43,0.0,80,0,0
2024-07-07,33,6,8,6,1,28.9,0,80,80,0.0,0,0,0
2024-07-08,34,6,8,0,0,29.1,0,0,38,0.0,288,326,0
2024-07-09,35,6,8,1,0,28.5,0,288,27,0.0,261,0,0
2024-07-10,36,6,8,2,0,31.9,0,261,36,0.0,225,0,0
2024-07-11,37,6,8,3,0,30.5,0,225,38,0.0,187,0,0
2024-07-12,38,6,8,4,0,30.7,0,187,40,0.0,147,0,0
2024-07-13,39,6,8,5,1,30.2,0,147,45,0.0,102,0,0
2024-07-14,40,6,8,6,1,30.1,0,102,46,0.0,56,0,0
2024-07-15,41,6,8,0,0,28.7,0,56,58,0.0,268,270,0
2024-07-16,42,6,8,1,0,34.2,0,268,62,0.0,206,0,0
2024-07-17,43,6,8,2,0,29.1,0,206,41,0.0,165,0,0
2024-07-18,44,6,8,3,0,28.5,0,165,33,0.0,132,0,0
2024-06-04,0,6,9,1,0,30.9,0,12,11,0.0,13,12,0
2024-06-05,1,6,9,2,0,29.2,0,13,16,0.0,8,11,0
2024-06-06,2,6,9,3,0,26.6,0,8,12,0.0,12,16,0
2024-06-07,3,6,9,4,0,33.8,0,12,12,0.0,12,12,0
2024-06-08,4,6,9,5,1,31.7,0,12,12,0.0,12,12,0
2024-06-09,5,6,9,6,1,31.4,0,12,16,0.0,8,12,0
2024-06-10,6,6,9,0,0,29.9,0,8,13,0.0,11,16,0
2024-06-11,7,6,9,1,0,28.2,0,11,14,0.0,10,13,0
2024-06-12,8,6,9,2,0,30.7,0,10,14,0.0,10,14,0
2024-06-13,9,6,9,3,0,33.1,0,10,11,0.0,13,14,0
2024-06-14,10,6,9,4,0,32.7,0,13,18,0.0,6,11,0
2024-06-15,11,6,9,5,1,29.9,0,6,17,0.0,7,18,0
2024-06-16,12,6,9,6,1,30.2,0,7,19,0.0,5,17,0
2024-06-17,13,6,9,0,0,28.3,0,5,8,0.0,16,19,0
2024-06-18,14,6,9,1,0,29.4,0,16,11,0.0,13,8,0
2024-06-19,15,6,9,2,0,30.8,0,13,16,0.0,8,11,0
2024-06-20,16,6,9,3,0,30.1,0,8,11,0.0,13,16,0
2024-06-21,17,6,9,4,0,30.4,0,13,10,0.0,14,11,0
2024-06-22,18,6,9,5,1,33.0,0,14,15,0.0,9,10,0
2024-06-23,19,6,9,6,1,31.0,0,9,18,0.0,6,15,0
2024-06-24,20,6,9,0,0,31.4,0,6,9,0.0,15,18,0
2024-06-25,21,6,9,1,0,30.6,0,15,19,0.0,5,9,0
2024-06-26,22,6,9,2,0,29.5,0,5,10,0.0,14,19,0
2024-06-27,23,6,9,3,0,30.9,0,14,18,0.0,6,10,0
2024-06-28,24,6,9,4,0,29.5,0,6,14,0.0,10,18,0
2024-06-29,25,6,9,5,1,29.3,0,10,12,0.0,12,14,0
2024-06-30,26,6,9,6,1,29.8,0,12,24,0.0,0,12,0
2024-07-01,27,6,9,0,0,30.1,0,0,17,0.0,7,24,0
2024-07-02,28,6,9,1,0,30.0,0,7,6,0.0,18,17,0
2024-07-03,29,6,9,2,0,30.1,0,18,22,0.0,2,6,0
